,CD91일,콜 금리,국고채 3년,회사채 3년
2021.02.10,0.73,0.49,0.99,2.05
2021.02.15,0.73,0.49,0.99,2.05
2021.02.16,0.74,0.50,0.98,2.04
2021.02.17,0.74,0.47,0.98,2.04
2021.02.18,0.74,0.49,0.98,2.03
2021.02.19,0.74,0.51,0.99,2.04
2021.02.22,0.74,0.50,1.02,2.05
2021.02.23,0.74,0.49,1.02,2.05
2021.02.24,0.74,0.50,1.00,2.03
2021.02.25,0.74,0.52,1.01,2.03
2021.02.26,0.74,0.59,1.02,2.05
2021.03.02,0.74,0.47,1.02,2.05
2021.03.03,0.74,0.47,1.01,2.05
2021.03.04,0.74,0.45,1.03,2.05
2021.03.05,0.74,0.47,1.04,2.07
2021.03.08,0.74,0.48,1.13,2.11
2021.03.09,0.75,0.52,1.20,2.15
2021.03.10,0.75,0.49,1.18,2.13
2021.03.11,0.75,0.50,1.17,2.12
2021.03.12,0.75,0.53,1.22,2.14
2021.03.15,0.75,0.51,1.23,2.15
2021.03.16,0.75,0.47,1.17,2.11
2021.03.17,0.75,0.46,1.17,2.11
2021.03.18,0.75,0.48,1.14,2.08
2021.03.19,,0.47,,
2021.03.22,0.75,0.47,1.13,2.07
2021.03.23,0.75,0.49,1.13,2.07
2021.03.24,0.75,0.47,1.11,2.05
2021.03.25,0.75,0.51,1.08,2.04
2021.03.26,0.75,0.48,1.11,2.05
2021.03.29,0.75,0.47,1.11,2.05
2021.03.30,0.75,0.49,1.15,2.07
2021.03.31,0.75,0.59,1.13,2.06
2021.04.01,0.75,0.45,1.13,2.06
2021.04.02,0.75,0.44,1.15,2.06
2021.04.05,0.75,0.45,1.20,2.09
2021.04.06,0.75,0.46,1.18,2.07
2021.04.07,0.75,0.48,1.18,2.07
2021.04.08,0.75,0.46,1.15,2.05
2021.04.09,0.75,0.49,1.16,2.05
2021.04.12,0.75,0.53,1.14,2.03
2021.04.13,0.73,0.52,1.13,2.02
2021.04.14,0.73,0.48,1.10,2.00
2021.04.15,0.73,0.48,1.14,2.02
2021.04.16,0.73,0.48,1.15,2.02
2021.04.19,0.73,0.49,1.12,1.91
2021.04.20,,0.47,,
2021.04.21,0.73,0.48,1.11,1.89
2021.04.22,0.73,0.49,1.10,1.89
2021.04.23,0.73,0.50,1.12,1.90
2021.04.26,0.73,0.47,1.11,1.90
2021.04.27,0.73,0.47,1.09,1.88
2021.04.28,0.73,0.48,1.10,1.89
2021.04.29,0.73,0.48,1.12,1.90
2021.04.30,0.73,0.49,1.14,1.91
2021.05.03,0.73,0.42,1.14,1.91
2021.05.04,0.73,0.49,1.15,1.92
2021.05.06,0.73,0.47,1.14,1.90
2021.05.07,0.72,0.47,1.13,1.90
2021.05.10,0.71,0.47,1.13,1.89
2021.05.11,0.69,0.47,1.12,1.89
2021.05.12,0.69,0.47,1.12,1.88
2021.05.13,0.67,0.46,1.13,1.89
2021.05.14,0.67,0.49,1.13,1.89
2021.05.17,0.67,0.48,1.10,1.87
2021.05.18,0.67,0.48,1.09,1.86
2021.05.20,0.66,0.49,1.10,1.86
2021.05.21,0.66,0.50,1.09,1.86
2021.05.24,0.66,0.48,1.11,1.87
2021.05.25,0.66,0.47,1.14,1.89
2021.05.26,0.66,0.49,1.16,1.90
2021.05.27,0.66,0.43,1.12,1.86
2021.05.28,0.66,0.48,1.16,1.89
2021.05.31,0.66,0.51,1.22,1.94
2021.06.01,0.66,0.49,1.21,1.92
2021.06.02,0.66,0.47,1.20,1.92
2021.06.03,0.66,0.46,1.19,1.91
2021.06.04,0.66,0.48,1.22,1.93
2021.06.07,0.66,0.46,1.20,1.91
2021.06.08,0.66,0.45,1.17,1.89
2021.06.09,0.66,0.48,1.13,1.86
2021.06.10,0.66,0.49,1.28,1.88
2021.06.11,0.66,0.50,1.27,1.87
2021.06.14,0.66,0.47,1.28,1.88
2021.06.15,0.66,0.47,1.30,1.89
2021.06.16,0.66,0.47,1.28,1.87
2021.06.17,0.66,0.48,1.32,1.90
2021.06.18,0.66,0.51,1.31,1.88
2021.06.21,0.66,0.56,1.35,1.90
2021.06.22,0.66,0.56,1.33,1.88
2021.06.23,0.66,0.53,1.33,1.89
2021.06.24,0.66,0.53,1.37,1.92
2021.06.25,0.67,0.57,1.44,1.96
2021.06.28,0.67,0.59,1.47,1.99
2021.06.29,0.68,0.58,1.45,1.97
2021.06.30,0.68,0.63,1.44,1.96
2021.07.01,0.69,0.53,1.46,1.97
2021.07.02,0.69,0.51,1.48,1.98
2021.07.05,0.69,0.47,1.46,1.96
2021.07.06,0.69,0.40,1.46,1.96
2021.07.07,0.69,0.48,1.41,1.91
2021.07.08,0.69,0.51,1.35,1.86
2021.07.09,0.68,0.52,1.37,1.87
2021.07.12,0.68,0.52,1.38,1.87
2021.07.13,0.69,0.58,1.42,1.89
2021.07.14,0.69,0.59,1.39,1.86
2021.07.15,0.69,0.59,1.49,1.93
2021.07.16,0.70,0.56,1.45,1.90
2021.07.19,0.70,0.54,1.45,1.90
2021.07.20,0.70,0.51,1.41,1.86
2021.07.21,0.70,0.50,1.38,1.83
2021.07.22,0.70,0.52,1.39,1.84
2021.07.23,0.70,0.55,1.39,1.84
2021.07.26,0.70,0.57,1.36,1.82
2021.07.27,0.70,0.57,1.38,1.83
2021.07.28,0.70,0.51,1.41,1.85
2021.07.29,0.70,0.51,1.43,1.86
2021.07.30,0.70,0.58,1.41,1.84
2021.08.02,0.70,0.44,1.43,1.85
2021.08.03,0.70,0.49,1.44,1.86
2021.08.04,0.70,0.51,1.41,1.84
2021.08.05,0.70,0.50,1.41,1.83
2021.08.06,0.70,0.48,1.43,1.85
2021.08.09,0.70,0.50,1.43,1.85
2021.08.10,0.71,0.51,1.43,1.85
2021.08.11,0.71,0.49,1.41,1.84
2021.08.12,0.72,0.56,1.41,1.84
2021.08.13,0.72,0.54,1.41,1.84
2021.08.17,0.74,0.51,1.40,1.83
2021.08.18,0.75,0.50,1.38,1.81
2021.08.19,0.76,0.51,1.36,1.79
2021.08.20,0.76,0.50,1.36,1.79
2021.08.23,0.77,0.51,1.38,1.82
2021.08.24,0.77,0.55,1.43,1.86
2021.08.25,0.77,0.57,1.43,1.86
2021.08.26,0.92,0.84,1.39,1.83
2021.08.27,0.92,0.86,1.40,1.84
2021.08.30,0.92,0.86,1.39,1.83
2021.08.31,0.92,0.90,1.39,1.82
2021.09.01,0.92,0.83,1.41,1.84
2021.09.02,0.92,0.76,1.42,1.85
2021.09.03,0.92,0.75,1.43,1.86
2021.09.06,0.92,0.75,1.45,1.88
2021.09.07,0.92,0.75,1.46,1.88
2021.09.08,0.92,0.74,1.48,1.90
2021.09.09,0.93,0.76,1.49,1.92
2021.09.10,0.96,0.88,1.50,1.93
2021.09.13,1.00,0.86,1.52,1.96
2021.09.14,1.00,0.78,1.53,1.97
2021.09.15,1.01,0.76,1.49,1.94
2021.09.16,1.01,0.75,1.51,1.95
2021.09.17,1.01,0.77,1.53,1.97
2021.09.23,1.02,0.75,1.55,1.99
2021.09.24,1.02,0.75,1.57,2.01
2021.09.27,1.03,0.72,1.56,2.01
2021.09.28,1.04,0.76,1.60,2.06
2021.09.29,1.04,0.73,1.60,2.05
2021.09.30,1.04,0.92,1.59,2.04
2021.10.01,1.04,0.71,1.63,2.08
2021.10.05,1.04,0.69,1.65,2.10
2021.10.06,1.05,0.73,1.71,2.17
2021.10.07,1.05,0.67,1.70,2.15
2021.10.08,1.05,0.69,1.70,2.15
2021.10.12,1.06,0.80,1.81,2.26
2021.10.13,1.07,0.80,1.82,2.27
2021.10.14,1.07,0.75,1.81,2.26
2021.10.15,1.07,0.74,1.79,2.24
2021.10.18,1.08,0.72,1.87,2.33
2021.10.19,1.09,0.73,1.86,2.32
2021.10.20,1.09,0.73,1.84,2.31
2021.10.21,1.09,0.76,1.83,2.31
2021.10.22,1.09,0.75,1.88,2.36
2021.10.25,1.09,0.76,1.91,2.38
2021.10.26,1.09,0.77,1.94,2.42
2021.10.27,1.10,0.75,2.04,2.50
2021.10.28,1.10,0.78,2.01,2.48
2021.10.29,1.12,0.76,2.10,2.57
2021.11.01,1.12,0.74,2.10,2.58
2021.11.02,1.12,0.72,2.03,2.54
2021.11.03,1.12,0.68,2.03,2.53
2021.11.04,1.13,0.70,2.04,2.54
2021.11.05,1.13,0.76,1.94,2.46
2021.11.08,1.14,0.78,1.90,2.43
2021.11.09,1.14,0.80,1.86,2.40
2021.11.10,1.15,0.76,1.87,2.41
2021.11.11,1.15,0.84,1.91,2.45
2021.11.12,1.15,0.83,1.96,2.49
2021.11.15,1.15,0.82,1.91,2.45
2021.11.16,1.15,0.80,1.96,2.50
2021.11.17,1.15,0.77,1.97,2.51
2021.11.18,1.15,0.76,1.95,2.50
2021.11.19,1.17,0.75,1.96,2.51
2021.11.22,1.18,0.76,2.01,2.56
2021.11.23,1.19,0.74,2.03,2.58
2021.11.24,1.20,0.74,2.01,2.56
2021.11.25,1.25,1.01,1.93,2.49
2021.11.26,1.25,1.01,1.86,2.43
2021.11.29,1.25,1.01,1.84,2.41
2021.11.30,1.26,1.06,1.79,2.37
2021.12.01,1.26,0.98,1.81,2.38
2021.12.02,1.26,0.97,1.84,2.40
2021.12.03,1.27,0.95,1.90,2.46
2021.12.06,1.27,0.96,1.86,2.43
2021.12.07,1.27,1.01,1.87,2.44
2021.12.08,1.27,0.98,1.83,2.40
2021.12.09,1.27,1.07,1.79,2.38
2021.12.10,1.27,1.03,1.80,2.39
2021.12.13,1.27,1.01,1.79,2.40
2021.12.14,1.27,1.00,1.78,2.40
2021.12.15,1.27,1.00,1.80,2.43
2021.12.16,1.27,0.99,1.76,2.39
2021.12.17,1.27,0.98,1.76,2.39
2021.12.20,1.27,0.98,1.74,2.37
2021.12.21,1.27,1.00,1.72,2.35
2021.12.22,1.27,0.98,1.75,2.39
2021.12.23,1.27,0.99,1.80,2.44
2021.12.24,1.27,1.01,1.79,2.43
2021.12.27,1.28,1.02,1.77,2.41
2021.12.28,1.28,1.03,1.78,2.41
2021.12.29,1.28,1.03,1.78,2.40
2021.12.30,1.29,1.11,1.79,2.41
2021.12.31,1.29,1.43,1.79,2.41
2022.01.03,1.30,1.00,1.85,2.46
2022.01.04,1.30,1.00,1.86,2.47
2022.01.05,1.30,0.98,1.91,2.50
2022.01.06,1.30,1.00,2.01,2.59
2022.01.07,1.30,1.00,2.01,2.59
2022.01.10,1.30,1.06,2.05,2.62
2022.01.11,1.30,1.00,2.03,2.61
2022.01.12,1.31,1.01,1.99,2.57
2022.01.13,1.35,1.03,1.95,2.53
2022.01.14,1.43,1.27,2.04,2.60
2022.01.17,1.44,1.25,2.14,2.69
2022.01.18,1.45,1.27,2.12,2.68
2022.01.19,1.46,1.27,2.07,2.64
2022.01.20,1.46,1.33,2.11,2.68
2022.01.21,1.46,1.57,2.13,2.69
2022.01.24,1.46,1.35,2.11,2.67
2022.01.25,1.48,1.31,2.17,2.72
2022.01.26,1.49,1.26,2.15,2.71
2022.01.27,1.50,1.20,2.21,2.78
2022.01.28,1.50,1.27,2.18,2.76
2022.02.03,1.50,1.22,2.15,2.73
2022.02.04,1.50,1.17,2.19,2.77
2022.02.07,1.50,1.11,2.23,2.81
2022.02.08,1.50,1.21,2.30,2.86
2022.02.09,1.50,1.22,2.27,2.85
2022.02.10,1.50,1.18,2.26,2.85
2022.02.11,1.50,1.19,2.34,2.92
2022.02.14,1.50,1.25,2.34,2.92
2022.02.15,1.50,1.19,2.34,2.92
2022.02.16,1.50,1.19,2.32,2.91
2022.02.17,1.50,1.22,2.29,2.89
2022.02.18,1.50,1.23,2.32,2.91
2022.02.21,1.50,1.24,2.36,2.94
2022.02.22,1.50,1.25,2.32,2.91
2022.02.23,1.50,1.24,2.31,2.91
2022.02.24,1.50,1.25,2.22,2.83
2022.02.25,1.50,1.28,2.24,2.85
2022.02.28,1.50,1.39,2.24,2.85
2022.03.02,1.50,1.28,2.18,2.81
2022.03.03,1.50,1.24,2.19,2.83
2022.03.04,1.50,1.19,2.21,2.84
2022.03.07,1.50,1.22,2.28,2.92
2022.03.08,1.50,1.24,2.28,2.93
2022.03.10,1.50,1.31,2.26,2.93
2022.03.11,1.50,1.31,2.25,2.92
2022.03.14,1.50,1.26,2.28,2.94
2022.03.15,1.50,1.24,2.28,2.96
2022.03.16,1.50,1.24,2.26,2.94
2022.03.17,1.50,1.24,2.21,2.90
2022.03.18,1.50,1.23,2.23,2.91
2022.03.21,1.50,1.21,2.26,2.94
2022.03.22,1.50,1.21,2.39,3.04
2022.03.23,1.50,1.12,2.42,3.07
2022.03.24,1.51,1.18,2.45,3.10
2022.03.25,1.51,1.24,2.50,3.16
2022.03.28,1.51,1.20,2.74,3.39
2022.03.29,1.51,1.21,2.70,3.36
2022.03.30,1.51,1.22,2.61,3.29
2022.03.31,1.51,1.45,2.66,3.34
2022.04.01,1.51,1.23,2.78,3.45
2022.04.04,1.51,1.25,2.83,3.49
2022.04.05,1.51,1.28,2.87,3.54
2022.04.06,1.51,1.24,2.94,3.59
2022.04.07,1.51,1.17,2.90,3.56
2022.04.08,1.51,1.15,2.98,3.63
2022.04.11,1.51,1.16,3.18,3.81
2022.04.12,1.51,1.18,3.10,3.77
2022.04.13,1.51,1.14,3.00,3.68
2022.04.14,1.72,1.33,2.88,3.58
2022.04.15,1.72,1.43,2.94,3.64
2022.04.18,1.72,1.39,2.99,3.68
2022.04.19,1.72,1.39,2.98,3.67
2022.04.20,1.72,1.37,2.95,3.66
2022.04.21,1.72,1.39,2.92,3.64
2022.04.22,1.72,1.44,2.97,3.68
2022.04.25,1.72,1.41,2.85,3.60
2022.04.26,1.72,1.38,2.83,3.58
2022.04.27,1.72,1.35,2.89,3.59
2022.04.28,1.72,1.34,2.92,3.63
2022.04.29,1.72,1.53,2.95,3.68
2022.05.02,1.72,1.45,3.08,3.79
2022.05.03,1.72,1.44,3.13,3.85
2022.05.04,1.72,1.44,3.17,3.88
2022.05.06,1.72,1.41,3.14,3.87
2022.05.09,1.72,1.34,3.06,3.80
2022.05.10,1.72,1.35,3.04,3.78
2022.05.11,1.72,1.47,2.92,3.69
2022.05.12,1.72,1.42,2.90,3.65
2022.05.13,1.72,1.39,2.91,3.67
2022.05.16,1.72,1.45,3.04,3.78
2022.05.17,1.72,1.47,3.03,3.78
2022.05.18,1.72,1.49,3.06,3.83
2022.05.19,1.72,1.50,3.04,3.82
2022.05.20,1.72,1.52,3.01,3.78
2022.05.23,1.75,1.51,3.01,3.79
2022.05.24,1.75,1.49,2.96,3.74
2022.05.25,1.75,1.50,2.94,3.72
2022.05.26,1.96,1.68,2.95,3.73
2022.05.27,1.96,1.75,2.94,3.72
2022.05.30,1.96,1.73,2.92,3.70
2022.05.31,1.96,1.86,3.02,3.80
2022.06.02,1.96,1.70,3.12,3.89
2022.06.03,1.96,1.64,3.12,3.89
2022.06.07,1.96,1.47,3.23,4.00
2022.06.08,1.96,1.55,3.20,3.98
2022.06.09,1.96,1.79,3.17,3.95
2022.06.10,1.96,1.74,3.27,3.99
2022.06.13,1.96,1.73,3.51,4.22
2022.06.14,1.97,1.69,3.54,4.27
2022.06.15,1.97,1.66,3.66,4.37
2022.06.16,1.99,1.69,3.72,4.43
2022.06.17,1.99,1.73,3.74,4.46
2022.06.20,1.99,1.71,3.67,4.41
2022.06.21,1.99,1.71,3.66,4.40
2022.06.22,2.00,1.71,3.52,4.27
2022.06.23,2.00,1.75,3.60,4.36
2022.06.24,2.00,1.84,3.52,4.29
2022.06.27,2.00,1.82,3.56,4.34
2022.06.28,2.02,1.82,3.55,4.33
2022.06.29,2.04,1.80,3.55,4.35
2022.06.30,2.04,2.33,3.55,4.36
2022.07.01,2.05,1.72,3.43,4.25
2022.07.04,2.05,1.66,3.43,4.24
2022.07.05,2.05,1.68,3.30,4.12
2022.07.06,2.05,1.73,3.23,4.08
2022.07.07,2.05,1.74,3.26,4.11
2022.07.08,2.05,1.73,3.31,4.18
2022.07.11,2.12,1.82,3.32,4.19
2022.07.12,2.14,1.83,3.29,4.15
2022.07.13,2.57,2.04,3.21,4.09
2022.07.14,2.58,2.19,3.26,4.13
2022.07.15,2.58,2.17,3.20,4.09
2022.07.18,2.58,2.17,3.21,4.10
2022.07.19,2.58,2.19,3.19,4.09
2022.07.20,2.58,2.17,3.29,4.19
2022.07.21,2.58,2.20,3.29,4.20
2022.07.22,2.58,2.18,3.21,4.13
2022.07.25,2.59,2.18,3.15,4.08
2022.07.26,2.61,2.22,3.12,4.06
2022.07.27,2.68,2.11,3.09,4.03
2022.07.28,2.74,2.14,3.13,4.08
2022.07.29,2.73,2.34,3.00,3.96
2022.08.01,2.73,2.23,3.08,4.04
2022.08.02,2.73,2.19,3.01,3.98
2022.08.03,2.73,2.16,3.06,4.04
2022.08.04,2.74,2.22,3.11,4.09
2022.08.05,2.74,2.24,3.07,4.05
2022.08.08,2.75,2.22,3.13,4.11
2022.08.09,2.75,2.24,3.13,4.11
2022.08.10,2.76,2.21,3.15,4.13
2022.08.11,2.76,2.21,3.12,4.11
2022.08.12,2.76,2.24,3.18,4.15
2022.08.16,2.76,2.17,3.07,4.05
2022.08.17,2.76,2.17,3.08,4.07
2022.08.18,2.76,2.20,3.12,4.11
2022.08.19,2.76,2.24,3.19,4.18
2022.08.22,2.76,2.21,3.24,4.23
2022.08.23,2.76,2.21,3.28,4.27
2022.08.24,2.76,2.28,3.31,4.29
2022.08.25,2.92,2.44,3.53,4.50
2022.08.26,2.92,2.42,3.52,4.49
2022.08.29,2.92,2.42,3.65,4.62
2022.08.30,2.92,2.42,3.64,4.61
2022.08.31,2.92,2.54,3.68,4.65
2022.09.01,2.92,2.50,3.77,4.74
2022.09.02,2.93,2.51,3.67,4.65
2022.09.05,2.93,2.43,3.61,4.59
2022.09.06,2.93,2.40,3.68,4.66
2022.09.07,2.93,2.49,3.68,4.66
2022.09.08,2.93,2.61,3.54,4.54
2022.09.13,2.93,2.52,3.53,4.52
2022.09.14,2.94,2.51,3.58,4.57
2022.09.15,2.96,2.50,3.77,4.75
2022.09.16,2.97,2.51,3.76,4.75
2022.09.19,2.99,2.50,3.75,4.75
2022.09.20,3.00,2.52,3.82,4.80
2022.09.21,3.02,2.55,3.84,4.84
2022.09.22,3.04,2.53,4.10,5.09
2022.09.23,3.07,2.54,4.19,5.18
2022.09.26,3.09,2.53,4.54,5.52
2022.09.27,3.12,2.52,4.30,5.30
2022.09.28,3.14,2.53,4.33,5.34
2022.09.29,3.20,2.54,4.30,5.37
2022.09.30,3.24,2.80,4.18,5.28
2022.10.04,3.28,2.54,4.08,5.17
2022.10.05,3.32,2.51,4.15,5.24
2022.10.06,3.32,2.55,4.14,5.23
2022.10.07,3.32,2.68,4.27,5.35
2022.10.11,3.32,2.78,4.34,5.43
2022.10.12,3.63,3.11,4.10,5.21
2022.10.13,3.66,3.12,4.20,5.31
2022.10.14,3.66,3.07,4.20,5.32
2022.10.17,3.70,3.05,4.23,5.37
2022.10.18,3.76,3.08,4.24,5.40
2022.10.19,3.81,3.07,4.33,5.53
2022.10.20,3.85,3.13,4.35,5.58
2022.10.21,3.90,3.10,4.49,5.73
2022.10.24,3.92,3.13,4.30,5.59
2022.10.25,3.93,3.14,4.22,5.52
2022.10.26,3.94,3.12,4.20,5.55
2022.10.27,3.94,3.07,4.25,5.62
2022.10.28,3.95,3.04,4.11,5.48
2022.10.31,3.96,3.19,4.18,5.58
2022.11.01,3.97,3.08,4.06,5.48
2022.11.02,3.97,3.03,4.09,5.53
2022.11.03,3.97,3.04,4.15,5.61
2022.11.04,3.97,2.99,4.11,5.59
2022.11.07,3.94,2.97,4.18,5.66
2022.11.08,3.97,2.99,4.15,5.64
2022.11.09,3.97,2.98,4.08,5.59
2022.11.10,3.97,3.09,4.03,5.55
2022.11.11,3.97,3.07,3.83,5.36
2022.11.14,3.97,3.07,3.85,5.42
2022.11.15,3.97,3.03,3.75,5.34
2022.11.16,3.97,3.03,3.80,5.41
2022.11.17,3.98,3.02,3.79,5.41
2022.11.18,3.99,3.02,3.78,5.42
2022.11.21,4.01,3.04,3.83,5.49
2022.11.22,4.02,3.07,3.84,5.51
2022.11.23,4.02,3.08,3.84,5.53
2022.11.24,4.03,3.27,3.68,5.40
2022.11.25,4.03,3.28,3.64,5.37
2022.11.28,4.03,3.30,3.66,5.40
2022.11.29,4.03,3.25,3.72,5.46
2022.11.30,4.03,3.36,3.68,5.44
2022.12.01,4.03,3.27,3.65,5.42
2022.12.02,4.03,3.21,3.61,5.38
2022.12.05,4.03,3.22,3.60,5.37
2022.12.06,4.03,3.16,3.63,5.38
2022.12.07,4.03,3.23,3.67,5.41
2022.12.08,4.03,3.29,3.67,5.41
2022.12.09,4.03,3.29,3.65,5.39
2022.12.12,4.03,3.28,3.62,5.38
2022.12.13,4.03,3.23,3.62,5.37
2022.12.14,4.03,3.22,3.53,5.27
2022.12.15,4.03,3.23,3.53,5.26
2022.12.16,4.03,3.23,3.53,5.22
2022.12.19,4.03,3.19,3.54,5.21
2022.12.20,4.03,3.16,3.68,5.33
2022.12.21,4.03,3.21,3.63,5.27
2022.12.22,4.03,3.20,3.56,5.19
2022.12.23,4.03,3.24,3.62,5.21
2022.12.26,4.03,3.26,3.66,5.23
2022.12.27,3.98,3.25,3.66,5.21
2022.12.28,3.98,3.18,3.66,5.20
2022.12.29,3.98,3.21,3.71,5.23
2022.12.30,3.98,3.38,3.72,5.23
2023.01.02,3.98,3.29,3.78,5.26
2023.01.03,3.96,3.11,3.66,5.13
2023.01.04,3.96,3.03,3.63,5.07
2023.01.05,3.96,3.07,3.64,5.06
2023.01.06,3.92,3.11,3.68,5.06
2023.01.09,3.92,3.13,3.57,4.93
2023.01.10,3.90,3.16,3.55,4.88
2023.01.11,3.88,3.23,3.47,4.78
2023.01.12,3.87,3.29,3.46,4.73
2023.01.13,3.88,3.42,3.36,4.62
2023.01.16,3.79,3.39,3.45,4.66
2023.01.17,3.74,3.36,3.48,4.67
2023.01.18,3.70,3.63,3.39,4.56
2023.01.19,3.68,3.38,3.29,4.44
2023.01.20,3.67,3.48,3.33,4.45
2023.01.25,3.66,3.43,3.28,4.40
2023.01.26,3.65,3.46,3.27,4.36
2023.01.27,3.64,3.35,3.30,4.36
2023.01.30,3.63,3.37,3.27,4.31
2023.01.31,3.63,3.34,3.32,4.34
2023.02.01,3.59,3.37,3.26,4.26
2023.02.02,3.52,3.27,3.18,4.17
2023.02.03,3.49,3.48,3.11,4.08
2023.02.06,3.47,3.48,3.28,4.23
2023.02.07,3.46,3.50,3.31,4.24
2023.02.08,3.46,3.48,3.33,4.24
2023.02.09,3.46,3.43,3.40,4.25
2023.02.10,3.47,3.39,3.39,4.23
2023.02.13,3.48,3.40,3.45,4.25
2023.02.14,3.48,3.40,3.42,4.20
2023.02.15,3.49,3.42,3.50,4.25
2023.02.16,3.50,3.39,3.50,4.23
2023.02.17,3.52,3.43,3.63,4.34
2023.02.20,3.53,3.41,3.67,4.36
2023.02.21,3.54,3.39,3.62,4.32
2023.02.22,3.56,3.42,3.64,4.34
2023.02.23,3.59,3.45,3.59,4.31
2023.02.24,3.59,3.43,3.55,4.25
2023.02.27,3.59,3.42,3.68,4.36
2023.02.28,3.59,3.46,3.79,4.48
2023.03.02,3.61,3.40,3.87,4.55
2023.03.03,3.61,3.36,3.79,4.47
2023.03.06,3.61,3.33,3.77,4.45
2023.03.07,3.61,3.42,3.72,4.41
2023.03.08,3.61,3.45,3.85,4.53
2023.03.09,3.61,3.44,3.85,4.54
2023.03.10,3.61,3.42,3.70,4.39
2023.03.13,3.61,3.43,3.43,4.14
2023.03.14,3.61,3.41,3.38,4.08
2023.03.15,3.61,3.37,3.47,4.16
2023.03.16,3.62,3.43,3.40,4.09
2023.03.17,3.62,3.42,3.41,4.11
2023.03.20,3.62,3.47,3.26,3.98
2023.03.21,3.62,3.46,3.29,4.01
2023.03.22,3.62,3.43,3.28,4.01
2023.03.23,3.62,3.45,3.20,3.97
2023.03.24,3.59,3.41,3.16,3.92
2023.03.27,3.59,3.39,3.22,3.98
2023.03.28,3.59,3.44,3.25,4.02
2023.03.29,3.59,3.42,3.24,4.02
2023.03.30,3.59,3.49,3.24,4.03
2023.03.31,3.59,3.56,3.27,4.07
2023.04.03,3.59,3.44,3.34,4.13
2023.04.04,3.59,3.44,3.27,4.08
2023.04.05,3.59,3.46,3.26,4.07
2023.04.06,3.58,3.40,3.21,4.02
2023.04.07,3.53,3.40,3.24,4.04
2023.04.10,3.51,3.41,3.19,4.00
2023.04.11,3.48,3.45,3.23,4.04
2023.04.12,3.43,3.43,3.23,4.04
2023.04.13,3.43,3.43,3.19,4.00
2023.04.14,3.43,3.49,3.21,4.02
2023.04.17,3.43,3.47,3.28,4.09
2023.04.18,3.44,3.46,3.29,4.10
2023.04.19,3.45,3.42,3.33,4.14
2023.04.20,3.47,3.48,3.33,4.14
2023.04.21,3.49,3.51,3.26,4.08
2023.04.24,3.49,3.50,3.23,4.05
2023.04.25,3.49,3.51,3.26,4.07
2023.04.26,3.50,3.49,3.25,4.06
2023.04.27,3.52,3.48,3.28,4.09
2023.04.28,3.52,3.54,3.29,4.10
2023.05.02,3.53,3.51,3.33,4.14
2023.05.03,3.55,3.54,3.28,4.09
2023.05.04,3.55,3.52,3.21,4.03
2023.05.08,3.55,3.59,3.26,4.07
2023.05.09,3.55,3.65,3.25,4.06
2023.05.10,3.59,3.56,3.27,4.08
2023.05.11,3.60,3.55,3.22,4.03
2023.05.12,3.61,3.54,3.22,4.03
2023.05.15,3.62,3.58,3.27,4.08
2023.05.16,3.62,3.59,3.24,4.05
2023.05.17,3.65,,3.27,4.08
